# k    calculated     exact
0 	    9.86116 	     9.8696
1 	    39.3435 	    39.4784
2 	    88.1443 	    88.8264
3 	    155.763 	    157.914
4 	    241.506 	     246.74
5 	    344.493 	    355.306
6 	    463.667 	    483.611
7 	    597.806 	    631.655
8 	    745.532 	    799.438
9 	    905.331 	     986.96
